"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Jefferson","  QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 3","WRITE-IN","","0","0","School"
"Jefferson","  QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 5","Mike Reaves","","27","100","School"
"Jefferson","  QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 5","WRITE-IN","","0","0","School"
"Jefferson","  East Jefferson Fire Rescue Local Proposition 1","Approved","","6956","75.4529","Fire"
"Jefferson","  East Jefferson Fire Rescue Local Proposition 1","Rejected","","2263","24.5471","Fire"
"Jefferson","  East Jefferson Fire Rescue Commissioner, Position 1","David Seabrook","","6006","100","Fire"
"Jefferson","  East Jefferson Fire Rescue Commissioner, Position 1","WRITE-IN","","0","0","Fire"
"Jefferson","  Quilcene Fire District No. 2 Commissioner, Position 1","Art Frank","","608","100","Fire"
"Jefferson","  Quilcene Fire District No. 2 Commissioner, Position 1","WRITE-IN","","0","0","Fire"
"Jefferson","  Port Ludlow Fire District No. 3 Commissioner, Position 2","Ed Davis","","1611","100","Fire"
"Jefferson","  Port Ludlow Fire District No. 3 Commissioner, Position 2","WRITE-IN","","0","0","Fire"
"Jefferson","  Port Ludlow Fire District No. 3 Commissioner, Position 4","Gene Carmody","","1622","100","Fire"
"Jefferson","  Port Ludlow Fire District No. 3 Commissioner, Position 4","WRITE-IN","","0","0","Fire"
"Jefferson","  Brinnon Fire District No. 4 Local Proposition 1","Approved","","448","70.9984","Fire"
"Jefferson","  Brinnon Fire District No. 4 Local Proposition 1","Rejected","","183","29.0016","Fire"
"Jefferson","  Brinnon Fire District No. 4 Commissioner, Position 3","Meril Smith","","406","100","Fire"
"Jefferson","  Brinnon Fire District No. 4 Commissioner, Position 3","WRITE-IN","","0","0","Fire"
"Jefferson","  Discovery Bay Fire District No. 5 Commissioner, Position 3","Barb Knoepfle","","127","100","Fire"
"Jefferson","  Discovery Bay Fire District No. 5 Commissioner, Position 3","WRITE-IN","","0","0","Fire"
"Jefferson","  FIRE DISTRICT 3 Local Proposition No. 1","YES","","154","71.2963","Fire"
"Jefferson","  FIRE DISTRICT 3 Local Proposition No. 1","NO","","62","28.7037","Fire"
"Jefferson","  FIRE DISTRICT 1 Commissioner Position No. 3","Neris Biciunas","","3","100","Fire"
"Jefferson","  FIRE DISTRICT 1 Commissioner Position No. 3","WRITE-IN","","0","0","Fire"
"Jefferson","  FIRE DISTRICT 1 Commissioner Position No. 4","Giancarlo Buonpane","","3","100","Fire"
"Jefferson","  FIRE DISTRICT 1 Commissioner Position No. 4","WRITE-IN","","0","0","Fire"
"Jefferson","  FIRE DISTRICT 3 Commissioner Position No. 3","William (Bill) Miano","","79","50","Fire"
"Jefferson","  FIRE DISTRICT 3 Commissioner Position No. 3","James Barnfather","","79","50","Fire"
"Jefferson","  FIRE DISTRICT 3 Commissioner Position No. 3","WRITE-IN","","0","0","Fire"
"Jefferson","  Paradise Bay Water District No. 1 Commissioner, Position 1","Cal White","","64","100","Water"
"Jefferson","  Paradise Bay Water District No. 1 Commissioner, Position 1","WRITE-IN","","0","0","Water"
"Jefferson","  Paradise Bay Water District No. 1 Commissioner, Position 3","Raelene Marie Rossart","","60","100","Water"
"Jefferson","  Paradise Bay Water District No. 1 Commissioner, Position 3","WRITE-IN","","0","0","Water"
"Jefferson","  Brinnon Water District No. 2 Commissioner, Position 1","Fred Stern","","5","100","Water"
"Jefferson","  Brinnon Water District No. 2 Commissioner, Position 1","WRITE-IN","","0","0","Water"
"Jefferson","  Brinnon Cemetery District No. 1 Commissioner, Position  2","P Jodi Jaske","","437","100","Cemetery"
"Jefferson","  Brinnon Cemetery District No. 1 Commissioner, Position  2","WRITE-IN","","0","0","Cemetery"
"Jefferson","  Quilcene Cemetery District No. 2 Commissioner, Position 3","Michael Spears","","580","100","Cemetery"
"Jefferson","  Quilcene Cemetery District No. 2 Commissioner, Position 3","WRITE-IN","","0","0","Cemetery"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Local Proposition No. 1","Approved","","207","76.9517","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Local Proposition No. 1","Rejected","","62","23.0483","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 1","Gary Elmer","","212","100","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 1","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 4","Cathy Bohman","","200","100","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 4","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 5","Richard Hull","","195","100","Park and Recreation"
"Jefferson","  Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 5","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 1","Keith Beck","","399","100","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 1","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position  2","Belinda Graham","","399","100","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position  2","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 3","Brenda B. Williamson","","383","100","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 3","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 4","Diane L. Coleman","","391","100","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 4","WRITE-IN","","0","0","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 5","Pam Barnet","","411","100","Park and Recreation"
"Jefferson","  Brinnon Park and Recreation Dist. No. 2 Commissioner, Position 5","WRITE-IN","","0","0","Park and Recreation"
"King","  Referendum Measure No. 88","Approved","","385691","63.0187","State Executive"
"King","  Referendum Measure No. 88","Rejected","","226335","36.9813","State Executive"
"King","  Initiative Measure No. 976","Yes","","255529","40.5278","State Executive"
"King","  Initiative Measure No. 976","No","","374974","59.4722","State Executive"
"King","  Advisory Vote No. 20","Repealed","","274847","48.4279","State Executive"
"King","  Advisory Vote No. 20","Maintained","","292691","51.5721","State Executive"
"King","  Advisory Vote No. 21","Repealed","","260676","45.408","State Executive"
"King","  Advisory Vote No. 21","Maintained","","313399","54.592","State Executive"
"King","  Advisory Vote No. 22","Repealed","","261115","45.8363","State Executive"
"King","  Advisory Vote No. 22","Maintained","","308553","54.1637","State Executive"
"King","  Advisory Vote No. 23","Repealed","","137818","23.8335","State Executive"
"King","  Advisory Vote No. 23","Maintained","","440435","76.1665","State Executive"
"King","  Advisory Vote No. 24","Repealed","","262362","47.0014","State Executive"
"King","  Advisory Vote No. 24","Maintained","","295838","52.9986","State Executive"
"King","  Advisory Vote No. 25","Repealed","","223191","39.6103","State Executive"
"King","  Advisory Vote No. 25","Maintained","","340276","60.3897","State Executive"
"King","  Advisory Vote No. 26","Repealed","","227759","40.4048","State Executive"
"King","  Advisory Vote No. 26","Maintained","","335934","59.5952","State Executive"
"King","  Advisory Vote No. 27","Repealed","","247558","43.1599","State Executive"
"King","  Advisory Vote No. 27","Maintained","","326025","56.8401","State Executive"
"King","  Advisory Vote No. 28","Repealed","","183350","32.4877","State Executive"
"King","  Advisory Vote No. 28","Maintained","","381017","67.5123","State Executive"
"King","  Advisory Vote No. 29","Repealed","","284975","50.6886","State Executive"
"King","  Advisory Vote No. 29","Maintained","","277232","49.3114","State Executive"
"King","  Advisory Vote No. 30","Repealed","","232181","41.2062","State Executive"
"King","  Advisory Vote No. 30","Maintained","","331280","58.7938","State Executive"
"King","  Advisory Vote No. 31","Repealed","","172544","30.5271","State Executive"
"King","  Advisory Vote No. 31","Maintained","","392672","69.4729","State Executive"
"King","  Proposed Amendments to the Constitution - Senate Joint Resolution No. 8200","Approved","","465623","76.5165","State Executive"
"King","  Proposed Amendments to the Constitution - Senate Joint Resolution No. 8200","Rejected","","142903","23.4835","State Executive"
"King","  METROPOLITAN KING COUNTY Local Proposition No. 1","Yes","","501484","80.7903","County"
"King","  METROPOLITAN KING COUNTY Local Proposition No. 1","No","","119239","19.2097","County"
"King","King County  Assessor","John Wilson","","409450","98.4215","County"
"King","King County  Assessor","WRITE-IN","","6567","1.5785","County"
"King","King County  Director of Elections","Julie Wise","","436586","80.4089","County"
"King","King County  Director of Elections","Mark Greene","","104670","19.2778","County"
"King","King County  Director of Elections","WRITE-IN","","1701","0.3133","County"
"King","  County Council District No. 2 Council District No. 2","Girmay Zahilay","","44250","60.3585","County"
"King","  County Council District No. 2 Council District No. 2","Larry Gossett","","28792","39.2732","County"
"King","  County Council District No. 2 Council District No. 2","WRITE-IN","","270","0.3683","County"
"King","  County Council District No. 4 Council District No. 4","Abigail Doerr","","22034","25.5177","County"
"King","  County Council District No. 4 Council District No. 4","Jeanne Kohl-Welles","","63822","73.9125","County"
"King","  County Council District No. 4 Council District No. 4","WRITE-IN","","492","0.5698","County"
"King","  County Council District No. 6 Council District No. 6","Bill Hirt","","11524","20.8715","County"
"King","  County Council District No. 6 Council District No. 6","Claudia Balducci","","43536","78.8496","County"
"King","  County Council District No. 6 Council District No. 6","WRITE-IN","","154","0.2789","County"
"King","  County Council District No. 8 Council District No. 8","Joe McDermott","","56753","83.7139","County"
"King","  County Council District No. 8 Council District No. 8","Michael Robert Neher","","10729","15.8259","County"
"King","  County Council District No. 8 Council District No. 8","WRITE-IN","","312","0.4602","County"
"King","  Port of Seattle Commissioner Position No. 2","Sam Cho","","329546","60.7906","Port"
"King","  Port of Seattle Commissioner Position No. 2","Grant Degginger","","209773","38.6964","Port"
"King","  Port of Seattle Commissioner Position No. 2","WRITE-IN","","2781","0.513","Port"
"King","  Port of Seattle Commissioner Position No. 5","Fred Felleman","","380817","71.9117","Port"
"King","  Port of Seattle Commissioner Position No. 5","Garth Jacobson","","146768","27.715","Port"
"King","  Port of Seattle Commissioner Position No. 5","WRITE-IN","","1977","0.3733","Port"
"King","  Court of Appeals, Division 1, District 1 Judge Position 1","John H. Chun","","391290","98.5585","Judicial"
"King","  Court of Appeals, Division 1, District 1 Judge Position 1","WRITE-IN","","5723","1.4415","Judicial"
"King","  Court of Appeals, Division 1, District 1 Judge Position 2","Lori K. Smith ","","388420","98.6336","Judicial"
"King","  Court of Appeals, Division 1, District 1 Judge Position 2","WRITE-IN","","5381","1.3664","Judicial"
"King","  City of Algona Mayor","Dave Hill","","417","93.2886","City/Town"
"King","  City of Algona Mayor","WRITE-IN","","30","6.7114","City/Town"
"King","  City of Algona Council Position No. 1","Bill Thomas","","419","97.2158","City/Town"
"King","  City of Algona Council Position No. 1","WRITE-IN","","12","2.7842","City/Town"
"King","  City of Algona Council Position No. 3","Troy A. Linnell","","417","96.9767","City/Town"
"King","  City of Algona Council Position No. 3","WRITE-IN","","13","3.0233","City/Town"
"King","  City of Algona Council Position No. 5","Mike W. Dawkins","","401","96.3942","City/Town"
"King","  City of Algona Council Position No. 5","WRITE-IN","","15","3.6058","City/Town"
"King","  City of Auburn Council Position No. 1","Chris Stearns","","8762","97.8557","City/Town"
"King","  City of Auburn Council Position No. 1","WRITE-IN","","192","2.1443","City/Town"
"King","  City of Auburn Council Position No. 3","James Jeyaraj","","6249","54.1508","City/Town"
"King","  City of Auburn Council Position No. 3","Ken Pearson","","5224","45.2686","City/Town"
"King","  City of Auburn Council Position No. 3","WRITE-IN","","67","0.5806","City/Town"
"King","  City of Auburn Council Position No. 5","Robyn Mulenga","","5954","51.5052","City/Town"
"King","  City of Auburn Council Position No. 5","Ryan Burnett","","5533","47.8633","City/Town"
"King","  City of Auburn Council Position No. 5","WRITE-IN","","73","0.6315","City/Town"
"King","  City of Auburn Council Position No. 7","Robert O. (Bob) Baggett","","5889","50.8067","City/Town"
"King","  City of Auburn Council Position No. 7","Vera Orlandic-Hodak","","5628","48.5549","City/Town"
"King","  City of Auburn Council Position No. 7","WRITE-IN","","74","0.6384","City/Town"
"King","  City of Bellevue Council Position No. 1","John Stokes","","22077","68.7414","City/Town"
"King","  City of Bellevue Council Position No. 1","Holly Zhang","","9921","30.8911","City/Town"
"King","  City of Bellevue Council Position No. 1","WRITE-IN","","118","0.3674","City/Town"
"King","  City of Bellevue Council Position No. 3","Jeremy Barksdale","","19939","62.2238","City/Town"
"King","  City of Bellevue Council Position No. 3","Stephanie Walter","","12047","37.5952","City/Town"
"King","  City of Bellevue Council Position No. 3","WRITE-IN","","58","0.181","City/Town"
"King","  City of Bellevue Council Position No. 5","Janice Zahn","","22020","67.5046","City/Town"
"King","  City of Bellevue Council Position No. 5","JD Yu","","10494","32.1704","City/Town"
"King","  City of Bellevue Council Position No. 5","WRITE-IN","","106","0.325","City/Town"
"King","  City of Bellevue Council Position No. 7","Jennifer Robertson","","19487","60.6731","City/Town"
"King","  City of Bellevue Council Position No. 7","James Bible","","12551","39.0778","City/Town"
"King","  City of Bellevue Council Position No. 7","WRITE-IN","","80","0.2491","City/Town"
"King","  City of Black Diamond Council Position No. 1","Tamie L. Boxx-Deady","","894","96.3362","City/Town"
"King","  City of Black Diamond Council Position No. 1","WRITE-IN","","34","3.6638","City/Town"
"King","  City of Black Diamond Council Position No. 3","Hunter Cooper","","859","95.5506","City/Town"
"King","  City of Black Diamond Council Position No. 3","WRITE-IN","","40","4.4494","City/Town"
"King","  City of Black Diamond Council Position No. 5","Chris Wisnoski","","670","48.1322","City/Town"
"King","  City of Black Diamond Council Position No. 5","Kristiana de Leon","","715","51.3649","City/Town"
"King","  City of Black Diamond Council Position No. 5","WRITE-IN","","7","0.5029","City/Town"
"King","  CITY OF BOTHELL Council Position No. 2","Mason Thompson","","3486","48.7484","City/Town"
"King","  CITY OF BOTHELL Council Position No. 2","Leigh Henderson ","","3645","50.9719","City/Town"
"King","  CITY OF BOTHELL Council Position No. 2","WRITE-IN","","20","0.2797","City/Town"
"King","  CITY OF BOTHELL Council Position No. 4","Matt Seymour","","2417","35.1053","City/Town"
"King","  CITY OF BOTHELL Council Position No. 4","James G. McNeal","","4442","64.5171","City/Town"
"King","  CITY OF BOTHELL Council Position No. 4","WRITE-IN","","26","0.3776","City/Town"
"King","  CITY OF BOTHELL Council Position No. 6","Davina Duerr","","5276","74.6252","City/Town"
"King","  CITY OF BOTHELL Council Position No. 6","Sean G. Palermo","","1751","24.7666","City/Town"
"King","  CITY OF BOTHELL Council Position No. 6","WRITE-IN","","43","0.6082","City/Town"
"King","  City of Burien Council Position No. 2","Cydney Moore","","6209","53.3924","City/Town"
"King","  City of Burien Council Position No. 2","Joel Manning","","5382","46.2808","City/Town"
"King","  City of Burien Council Position No. 2","WRITE-IN","","38","0.3268","City/Town"
"King","  City of Burien Council Position No. 4","Kevin Schilling","","7365","62.3571","City/Town"
"King","  City of Burien Council Position No. 4","Lucy Krakowiak","","4406","37.3042","City/Town"
"King","  City of Burien Council Position No. 4","WRITE-IN","","40","0.3387","City/Town"
"King","  City of Burien Council Position No. 6","Sofia Aragon","","6591","55.5125","City/Town"
"King","  City of Burien Council Position No. 6","Debi Wagner","","5244","44.1674","City/Town"
"King","  City of Burien Council Position No. 6","WRITE-IN","","38","0.3201","City/Town"
"King","  City of Carnation Council Position No. 1","Adair Hawkins","","356","54.1857","City/Town"
"King","  City of Carnation Council Position No. 1","Michael Flowers","","299","45.5099","City/Town"
"King","  City of Carnation Council Position No. 1","WRITE-IN","","2","0.3044","City/Town"
"King","  City of Carnation Council Position No. 3","Tim Harris","","376","55.4572","City/Town"
"King","  City of Carnation Council Position No. 3","Tracey Yeager Blackburn","","302","44.5428","City/Town"
"King","  City of Carnation Council Position No. 3","WRITE-IN","","0","0","City/Town"
"King","  City of Carnation Council Position No. 5","Dustin Green ","","501","98.622","City/Town"
"King","  City of Carnation Council Position No. 5","WRITE-IN","","7","1.378","City/Town"
"King","  City of Clyde Hill Mayor","Marianne Klaas","","650","97.5976","City/Town"
"King","  City of Clyde Hill Mayor","WRITE-IN","","16","2.4024","City/Town"
"King","  City of Clyde Hill Council Position No. 2","Scott Moore","","662","98.6587","City/Town"
"King","  City of Clyde Hill Council Position No. 2","WRITE-IN","","9","1.3413","City/Town"
"King","  City of Clyde Hill Council Position No. 3","Kim Muromoto","","668","98.5251","City/Town"
"King","  City of Clyde Hill Council Position No. 3","WRITE-IN","","10","1.4749","City/Town"
"King","  City of Clyde Hill Council Position No. 4","Bruce Jones","","638","98.3051","City/Town"
"King","  City of Clyde Hill Council Position No. 4","WRITE-IN","","11","1.6949","City/Town"
"King","  City of Covington Council Position No. 1","Marlla Mhoon ","","1776","37.4842","City/Town"
"King","  City of Covington Council Position No. 1","Kristina Soltys","","2941","62.0726","City/Town"
"King","  City of Covington Council Position No. 1","WRITE-IN","","21","0.4432","City/Town"
"King","  City of Covington Council Position No. 2","Jennifer Harjehausen ","","2322","50.7541","City/Town"
"King","  City of Covington Council Position No. 2","Elizabeth Porter","","2225","48.6339","City/Town"
"King","  City of Covington Council Position No. 2","WRITE-IN","","28","0.612","City/Town"
"King","  City of Covington Council Position No. 3","Jared Koukal","","3378","98.0267","City/Town"
"King","  City of Covington Council Position No. 3","WRITE-IN","","68","1.9733","City/Town"
"King","  City of Covington Council Position No. 5","Sean D. Smith","","2368","51.8502","City/Town"
"King","  City of Covington Council Position No. 5","Jonathan Ingram","","2183","47.7994","City/Town"
"King","  City of Covington Council Position No. 5","WRITE-IN","","16","0.3503","City/Town"
"King","  City of Covington Council Position No. 7","Jeffrey Wagner","","3372","97.9094","City/Town"
"King","  City of Covington Council Position No. 7","WRITE-IN","","72","2.0906","City/Town"
"King","  City of Covington Local Advisory Proposition No. 1","Yes","","2691","53.4353","City/Town"
"King","  City of Covington Local Advisory Proposition No. 1","No","","2345","46.5647","City/Town"
"King","  City of Des Moines Council Position No. 2","Luisa Bangs","","3496","49.0116","City/Town"
"King","  City of Des Moines Council Position No. 2","JC Harris","","3616","50.694","City/Town"
"King","  City of Des Moines Council Position No. 2","WRITE-IN","","21","0.2944","City/Town"
"King","  City of Des Moines Council Position No. 4","Jeremy Nutting","","4014","57.2611","City/Town"
"King","  City of Des Moines Council Position No. 4","Susan White","","2978","42.4822","City/Town"
"King","  City of Des Moines Council Position No. 4","WRITE-IN","","18","0.2568","City/Town"
"King","  City of Des Moines Council Position No. 6","Rob Back","","3322","47.3759","City/Town"
"King","  City of Des Moines Council Position No. 6","Anthony Martinelli ","","3661","52.2105","City/Town"
"King","  City of Des Moines Council Position No. 6","WRITE-IN","","29","0.4136","City/Town"
"King","  City of Duvall Council Position No. 2","Matthew Eyer","","1640","81.6733","City/Town"
"King","  City of Duvall Council Position No. 2","William Chappell","","362","18.0279","City/Town"
"King","  City of Duvall Council Position No. 2","WRITE-IN","","6","0.2988","City/Town"
"King","  City of Duvall Council Position No. 4","Michael Remington","","1561","98.7975","City/Town"
"King","  City of Duvall Council Position No. 4","WRITE-IN","","19","1.2025","City/Town"
"King","  City of Duvall Council Position No. 7","Dot Lengyel","","1553","98.6032","City/Town"
"King","  City of Duvall Council Position No. 7","WRITE-IN","","22","1.3968","City/Town"
"King","  City of Duvall Local Proposition No. 1","Approved","","1625","71.5544","City/Town"
"King","  City of Duvall Local Proposition No. 1","Rejected","","646","28.4456","City/Town"
"King","  City of Enumclaw Council Position No. 2","Beau Chevassus","","2118","73.6439","City/Town"
"King","  City of Enumclaw Council Position No. 2","Tom Bruhn ","","748","26.0083","City/Town"
"King","  City of Enumclaw Council Position No. 2","WRITE-IN","","10","0.3477","City/Town"
"King","  City of Enumclaw Council Position No. 4","Chance LaFleur","","2161","98.2273","City/Town"
"King","  City of Enumclaw Council Position No. 4","WRITE-IN","","39","1.7727","City/Town"
"King","  City of Enumclaw Council Position No. 6","Anthony Wright","","2179","98.8209","City/Town"
"King","  City of Enumclaw Council Position No. 6","WRITE-IN","","26","1.1791","City/Town"
"King","  City of Federal Way Council Position No. 1","Lydia Assefa-Dawson","","12137","96.8172","City/Town"
"King","  City of Federal Way Council Position No. 1","WRITE-IN","","399","3.1828","City/Town"
"King","  City of Federal Way Council Position No. 3","Susan Honda","","11066","64.5173","City/Town"
"King","  City of Federal Way Council Position No. 3","Rose O'Sharon (Sharry) Edwards","","5883","34.2992","City/Town"
"King","  City of Federal Way Council Position No. 3","WRITE-IN","","203","1.1835","City/Town"
"King","  City of Federal Way Council Position No. 5","Mark Koppang","","8821","51.2879","City/Town"
"King","  City of Federal Way Council Position No. 5","Jamila Taylor","","8326","48.4098","City/Town"
"King","  City of Federal Way Council Position No. 5","WRITE-IN","","52","0.3023","City/Town"
"King","  City of Federal Way Council Position No. 7","Linda Kochmar ","","8940","51.8081","City/Town"
"King","  City of Federal Way Council Position No. 7","Tony Pagliocco","","8116","47.0329","City/Town"
"King","  City of Federal Way Council Position No. 7","WRITE-IN","","200","1.159","City/Town"
"King","  City of Federal Way Local Advisory Proposition No. 1","Yes","","8831","46.5377","City/Town"
"King","  City of Federal Way Local Advisory Proposition No. 1","No","","10145","53.4623","City/Town"
"King","  City of Federal Way Local Citizen Initiative No. 19-001","Yes","","10346","55.0348","City/Town"
"King","  City of Federal Way Local Citizen Initiative No. 19-001","No","","8453","44.9652","City/Town"
"King","  City of Issaquah Council Position No. 2","Michele Kemper","","3650","40.664","City/Town"
"King","  City of Issaquah Council Position No. 2","Zach Hall","","5299","59.0352","City/Town"
"King","  City of Issaquah Council Position No. 2","WRITE-IN","","27","0.3008","City/Town"
"King","  City of Issaquah Council Position No. 3","Tim Flood ","","4327","47.8122","City/Town"
"King","  City of Issaquah Council Position No. 3","Barbara de Michele","","4705","51.989","City/Town"
"King","  City of Issaquah Council Position No. 3","WRITE-IN","","18","0.1989","City/Town"
"King","  City of Issaquah Council Position No. 4","Lindsey Walsh","","6708","99.1135","City/Town"
"King","  City of Issaquah Council Position No. 4","WRITE-IN","","60","0.8865","City/Town"
"King","  City of Issaquah Council Position No. 6","Victoria Hunt","","6702","98.9956","City/Town"
"King","  City of Issaquah Council Position No. 6","WRITE-IN","","68","1.0044","City/Town"
"King","  City of Kenmore Council Position No. 1","Melanie O'Cain","","3608","55.722","City/Town"
"King","  City of Kenmore Council Position No. 1","Suzanne Greathouse","","2836","43.7992","City/Town"
"King","  City of Kenmore Council Position No. 1","WRITE-IN","","31","0.4788","City/Town"
"King","  City of Kenmore Council Position No. 3","Milton Curtis","","4504","95.8706","City/Town"
"King","  City of Kenmore Council Position No. 3","WRITE-IN","","194","4.1294","City/Town"
"King","  City of Kenmore Council Position No. 5","David Baker","","4763","97.3034","City/Town"
"King","  City of Kenmore Council Position No. 5","WRITE-IN","","132","2.6966","City/Town"
"King","  City of Kenmore Council Position No. 7","Corina Pfeil","","3774","58.5479","City/Town"
"King","  City of Kenmore Council Position No. 7","Van Sperry","","2647","41.0642","City/Town"
"King","  City of Kenmore Council Position No. 7","WRITE-IN","","25","0.3878","City/Town"
"King","  City of Kent Council Position No. 1","Marli Larimer","","12121","55.6315","City/Town"
"King","  City of Kent Council Position No. 1","Todd Minor","","9606","44.0885","City/Town"
"King","  City of Kent Council Position No. 1","WRITE-IN","","61","0.28","City/Town"
"King","  City of Kent Council Position No. 3","Les Thomas","","11663","52.0995","City/Town"
"King","  City of Kent Council Position No. 3","Hira Singh Bhullar ","","10657","47.6056","City/Town"
"King","  City of Kent Council Position No. 3","WRITE-IN","","66","0.2948","City/Town"
"King","  City of Kent Council Position No. 5","Bill Boyce","","14617","65.6442","City/Town"
"King","  City of Kent Council Position No. 5","Mizan Rahman","","7590","34.0863","City/Town"
"King","  City of Kent Council Position No. 5","WRITE-IN","","60","0.2695","City/Town"
"King","  City of Kent Council Position No. 7","Awale A. Farah","","8884","41.2576","City/Town"
"King","  City of Kent Council Position No. 7","Zandria Michaud","","12507","58.0829","City/Town"
"King","  City of Kent Council Position No. 7","WRITE-IN","","142","0.6595","City/Town"
"King","  City of Kirkland Council Position No. 2","Kelli Curtis","","16039","98.4592","City/Town"
"King","  City of Kirkland Council Position No. 2","WRITE-IN","","251","1.5408","City/Town"
"King","  City of Kirkland Council Position No. 4","Toby Nixon","","13617","65.7953","City/Town"
"King","  City of Kirkland Council Position No. 4","David Schwartz","","6617","31.9724","City/Town"
"King","  City of Kirkland Council Position No. 4","WRITE-IN","","462","2.2323","City/Town"
"King","  City of Kirkland Council Position No. 5","Neal Black ","","14784","70.2094","City/Town"
"King","  City of Kirkland Council Position No. 5","Martin Morgan","","6201","29.4486","City/Town"
"King","  City of Kirkland Council Position No. 5","WRITE-IN","","72","0.3419","City/Town"
"King","  City of Kirkland Council Position No. 6","Amy E. Falcone","","16105","76.5119","City/Town"
"King","  City of Kirkland Council Position No. 6","Jory Hamilton","","4869","23.1317","City/Town"
"King","  City of Kirkland Council Position No. 6","WRITE-IN","","75","0.3563","City/Town"
"King","  City of Lake Forest Park Mayor","Jeff Johnson","","3847","96.175","City/Town"
"King","  City of Lake Forest Park Mayor","WRITE-IN","","153","3.825","City/Town"
"King","  City of Lake Forest Park Council Position No. 2","Catherine Stanford ","","2330","43.4701","City/Town"
"King","  City of Lake Forest Park Council Position No. 2","Lorri Bodi","","3011","56.1754","City/Town"
"King","  City of Lake Forest Park Council Position No. 2","WRITE-IN","","19","0.3545","City/Town"
"King","  City of Lake Forest Park Council Position No. 4","Phillippa Kassover","","3982","77.1406","City/Town"
"King","  City of Lake Forest Park Council Position No. 4","Brett Newsham","","1158","22.4332","City/Town"
"King","  City of Lake Forest Park Council Position No. 4","WRITE-IN","","22","0.4262","City/Town"
"King","  City of Lake Forest Park Council Position No. 6","Tom French","","2802","53.9261","City/Town"
"King","  City of Lake Forest Park Council Position No. 6","Tracy Furutani","","2372","45.6505","City/Town"
"King","  City of Lake Forest Park Council Position No. 6","WRITE-IN","","22","0.4234","City/Town"
"King","  City of Maple Valley Council Position No. 1","Sean P. Kelly ","","4848","95.4143","City/Town"
"King","  City of Maple Valley Council Position No. 1","WRITE-IN","","233","4.5857","City/Town"
"King","  City of Maple Valley Council Position No. 3","Les Burberry","","3759","59.1782","City/Town"
"King","  City of Maple Valley Council Position No. 3","Victoria Schroff","","2569","40.444","City/Town"
"King","  City of Maple Valley Council Position No. 3","WRITE-IN","","24","0.3778","City/Town"
"King","  City of Maple Valley Council Position No. 5","Syd Dawson","","4398","70.6847","City/Town"
"King","  City of Maple Valley Council Position No. 5","Richard Axtell","","1792","28.801","City/Town"
"King","  City of Maple Valley Council Position No. 5","WRITE-IN","","32","0.5143","City/Town"
"King","  City of Maple Valley Council Position No. 7","Linda Johnson","","4752","97.3571","City/Town"
"King","  City of Maple Valley Council Position No. 7","WRITE-IN","","129","2.6429","City/Town"
"King","  City of Medina Council Position No. 2","Mehrdad Naeini","","440","37.8332","City/Town"
"King","  City of Medina Council Position No. 2","Harini Gokul","","719","61.8229","City/Town"
"King","  City of Medina Council Position No. 2","WRITE-IN","","4","0.3439","City/Town"
"King","  City of Medina Council Position No. 4","Cynthia F. Adkins","","795","97.6658","City/Town"
"King","  City of Medina Council Position No. 4","WRITE-IN","","19","2.3342","City/Town"
"King","  City of Medina Council Position No. 6","Sheree Wen","","504","42.8207","City/Town"
"King","  City of Medina Council Position No. 6","Bob Zook","","671","57.0093","City/Town"
