"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Lewis","County Clerk","Scott Tinney","(Prefers Republican Party)","3304","37.8943","County"
"Lewis","Cent Coun Dist #1 Coun Dist 1","Cameron McGee","","141","35.1621","City/Town"
"Lewis","Cent Coun Dist #1 Coun Dist 1","Ron Greenwood Jr.","","139","34.6633","City/Town"
"Lewis","Cent Coun Dist #1 Coun Dist 1","Penny Jo (PJ) Haney","","121","30.1746","City/Town"
"Lewis","Cent Coun Dist #3 Coun Dist 3","Max Vogt","","262","61.7925","City/Town"
"Lewis","Cent Coun Dist #3 Coun Dist 3","Colin Hamilton","","125","29.4811","City/Town"
"Lewis","Cent Coun Dist #3 Coun Dist 3","Kurtis Engle","","37","8.7264","City/Town"
"Lewis","Fire Dist. #5-Napavine Emergency Medical Services Regular Property Tax Levy ","Yes","","906","59.0998","Fire"
"Lewis","Fire Dist. #5-Napavine Emergency Medical Services Regular Property Tax Levy ","No","","627","40.9002","Fire"
"Lewis","Riverside Fire Authority Comm Pos 4","Amber Ferrano","","301","12.3361","Fire"
"Lewis","Riverside Fire Authority Comm Pos 4","Bonnie Canaday","","875","35.8607","Fire"
"Lewis","Riverside Fire Authority Comm Pos 4","Matt Evans","","1264","51.8033","Fire"
"Lincoln","CITY OF SPRAGUE MAYOR","Randy Wade Westfall","","49","52.6882","City/Town"
"Lincoln","CITY OF SPRAGUE MAYOR","John C. Eagleson","","23","24.7312","City/Town"
"Lincoln","CITY OF SPRAGUE MAYOR","Trace De Garmo","","21","22.5806","City/Town"
"Lincoln","WILSON CREEK SCHOOL DISTRICT 202 SCHOOL DIRECTOR #05 AL","Ron Lesser","","1","50","School"
"Lincoln","WILSON CREEK SCHOOL DISTRICT 202 SCHOOL DIRECTOR #05 AL","Lane Ribail ","","0","0","School"
"Lincoln","WILSON CREEK SCHOOL DISTRICT 202 SCHOOL DIRECTOR #05 AL","Teresa (Teri) Garay","","1","50","School"
"Mason","City of Shelton Commissioner of Streets and Public Improvement","Jacob Dreifus","","62","4.8438","City/Town"
"Mason","City of Shelton Commissioner of Streets and Public Improvement","Kevin Dorcy","","447","34.9219","City/Town"
"Mason","City of Shelton Commissioner of Streets and Public Improvement","Tracy Moore","","409","31.9531","City/Town"
"Mason","City of Shelton Commissioner of Streets and Public Improvement","Eric Onisko","","362","28.2813","City/Town"
"Okanogan","Legislative District 7 State Senator","Karen Hardy","(Prefers Democratic Party)","1365","31.0086","Legislative"
"Okanogan","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","3037","68.9914","Legislative"
"Okanogan","Legislative District 7 State Representative Pos. 1","Susan Swanson","(Prefers Democratic Party)","1426","32.5274","Legislative"
"Okanogan","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","2958","67.4726","Legislative"
"Okanogan","HOSPITAL DISTRICT 04 Commissioner District 4 At Large","Marylou Kriner","","544","24.9427","Public Hospital"
"Okanogan","HOSPITAL DISTRICT 04 Commissioner District 4 At Large","Jean Pfeifer","","648","29.7111","Public Hospital"
"Okanogan","HOSPITAL DISTRICT 04 Commissioner District 4 At Large","Helen Casey","","989","45.3462","Public Hospital"
"Okanogan","CITY OF OMAK Proposition No 1 Sales and Use Tax Levy within the City of Omak","Yes","","389","48.2032","City/Town"
"Okanogan","CITY OF OMAK Proposition No 1 Sales and Use Tax Levy within the City of Omak","No","","418","51.7968","City/Town"
"Okanogan","OKANOGAN SCHOOL 105 Proposition No 1 Education, Security and Safety Capital Projects Levy","Yes","","548","53.4113","School"
"Okanogan","OKANOGAN SCHOOL 105 Proposition No 1 Education, Security and Safety Capital Projects Levy","No","","478","46.5887","School"
"Okanogan","TONASKET SCHOOL 404 Director District 2","Michael Turnington","","246","17.1309","School"
"Okanogan","TONASKET SCHOOL 404 Director District 2","Jeff Yeckel","","454","31.6156","School"
"Okanogan","TONASKET SCHOOL 404 Director District 2","Robert P. Wilson","","340","23.6769","School"
"Okanogan","TONASKET SCHOOL 404 Director District 2","Clint Duchow","","396","27.5766","School"
"Okanogan","TONASKET SCHOOL 404 Director District 4","Allen Godwin","","451","30.6386","School"
"Okanogan","TONASKET SCHOOL 404 Director District 4","Rene Maldonado","","276","18.75","School"
"Okanogan","TONASKET SCHOOL 404 Director District 4","Ernesto Cerrillo","","745","50.6114","School"
"Pacific","City Of Raymond Mayor","Nelia E. Woods","","79","18.3721","City/Town"
"Pacific","City Of Raymond Mayor","Douglas (Tony) Nordin","","126","29.3023","City/Town"
"Pacific","City Of Raymond Mayor","Steve Jones","","225","52.3256","City/Town"
"Pacific","North Cove Fire District #5 PROPOSITION NO. 1 South Beach Regional Fire Authority  / Creation of the South Beach Regional Fire Authority","YES","","210","80.1527","Fire"
"Pacific","North Cove Fire District #5 PROPOSITION NO. 1 South Beach Regional Fire Authority  / Creation of the South Beach Regional Fire Authority","NO","","52","19.8473","Fire"
"Pend Oreille","Legislative District 7 State Senator","Karen Hardy","(Prefers Democratic Party)","1109","35.6821","Legislative"
"Pend Oreille","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","1999","64.3179","Legislative"
"Pend Oreille","Legislative District 7 State Representative Pos. 1","Susan Swanson","(Prefers Democratic Party)","1157","37.3587","Legislative"
"Pend Oreille","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","1940","62.6413","Legislative"
"Pend Oreille","Fire District - 04 FIRE COMMISSIONER #2","BANETA (BONNIE) SHEFFLER","","93","29.7125","Fire"
"Pend Oreille","Fire District - 04 FIRE COMMISSIONER #2","LEE SUMERLIN","","76","24.2812","Fire"
"Pend Oreille","Fire District - 04 FIRE COMMISSIONER #2","RYAN TELLESSEN","","144","46.0064","Fire"
"Pierce","Legislative District 31 State Senator","Michelle Rylands","(Prefers Democratic Party)","6088","41.5677","Legislative"
"Pierce","Legislative District 31 State Senator","Phil Fortunato","(Prefers Republican Party)","8558","58.4323","Legislative"
"Pierce","Legislative District 31 State Representative Pos. 2","Nate Lowry","(Prefers Democratic Party)","6375","43.8416","Legislative"
"Pierce","Legislative District 31 State Representative Pos. 2","Morgan Irwin","(Prefers Republican Party)","8166","56.1584","Legislative"
"Pierce","PORT OF TACOMA Commissioner Pos. 1","Jim Jensen ","","17477","20.0078","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 1","Eric Holdeman","","27516","31.5005","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 1","John McCarthy","","42358","48.4917","Port"
"Pierce","CITY OF AUBURN Mayor","Bryan Rivera","","45","3.9096","City/Town"
"Pierce","CITY OF AUBURN Mayor","Nancy Backus","","723","62.8149","City/Town"
"Pierce","CITY OF AUBURN Mayor","Largo Wales","","383","33.2754","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 6","Terry Carter","","989","43.8192","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 6","Pablo Monroy","","770","34.1161","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 6","Dave Baus","","498","22.0647","City/Town"
"Pierce","CITY OF DUPONT Proposition No. 1 Six-Year Levy Lid Lift for Advanced Life Support Services","Approved","","885","58.109","City/Town"
"Pierce","CITY OF DUPONT Proposition No. 1 Six-Year Levy Lid Lift for Advanced Life Support Services","Rejected","","638","41.891","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 3","Lee Chase","","130","9.0782","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 3","Michael Gorski","","379","26.4665","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 3","Rex Bruce","","512","35.7542","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 3","Patty Moore","","411","28.7011","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 7","Kevin Andre White","","466","32.9795","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 7","Leo R. Gruba","","671","47.4876","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 7","Lawrence Genova","","276","19.5329","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 1","Yolonda Brooks","","311","21.3452","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 1","David M. Viafore","","608","41.7296","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 1","Matthew P. Jolibois","","538","36.9252","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 3","Jim Franich","","1093","54.5137","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 3","Peter Norman","","773","38.5536","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 3","Dave Christian","","139","6.9327","City/Town"
"Pierce","CITY OF ORTING Mayor","Laura (Lovey) Fischer","","323","26.2815","City/Town"
"Pierce","CITY OF ORTING Mayor","Joshua Penner","","550","44.7518","City/Town"
"Pierce","CITY OF ORTING Mayor","Joachim (Joe) Pestinger","","356","28.9666","City/Town"
"Pierce","CITY OF ORTING Council Pos. 1","Tod Gunther","","579","50.5677","City/Town"
"Pierce","CITY OF ORTING Council Pos. 1","Gregory  Hogan","","382","33.3624","City/Town"
"Pierce","CITY OF ORTING Council Pos. 1","Jeremy R. Hanson","","184","16.0699","City/Town"
"Pierce","CITY PUY-1 Council Dist. 1 Pos. 2","Jim Kastama","","844","47.8458","City/Town"
"Pierce","CITY PUY-1 Council Dist. 1 Pos. 2","Curtis Thiel","","432","24.4898","City/Town"
"Pierce","CITY PUY-1 Council Dist. 1 Pos. 2","John Hopkins","","488","27.6644","City/Town"
"Pierce","CITY PUY-2 Council Dist. 2 Pos. 2","Keanan Taute","","213","12.5368","City/Town"
"Pierce","CITY PUY-2 Council Dist. 2 Pos. 2","Cynthia Jacobsen","","637","37.4926","City/Town"
"Pierce","CITY PUY-2 Council Dist. 2 Pos. 2","Heather Shadko","","849","49.9706","City/Town"
"Pierce","TOWN OF STEILACOOM Council Pos. 3","Roger A. Neal","","594","40.8809","City/Town"
"Pierce","TOWN OF STEILACOOM Council Pos. 3","Joe Aboubakr","","369","25.3957","City/Town"
"Pierce","TOWN OF STEILACOOM Council Pos. 3","Paul (P.K.) Thumbi","","490","33.7233","City/Town"
"Pierce","CITY OF TACOMA Mayor","Victoria Woodards","","9577","37.1648","City/Town"
"Pierce","CITY OF TACOMA Mayor","Evelyn Lopez","","6108","23.7029","City/Town"
"Pierce","CITY OF TACOMA Mayor","Jim Merritt","","10084","39.1323","City/Town"
"Pierce","CITY OF TACOMA Council at Large Pos. 6","Meredith Neal","","6440","25.85","City/Town"
"Pierce","CITY OF TACOMA Council at Large Pos. 6","Maria Johnson","","2108","8.4614","City/Town"
"Pierce","CITY OF TACOMA Council at Large Pos. 6","Gregory Christopher","","4046","16.2405","City/Town"
"Pierce","CITY OF TACOMA Council at Large Pos. 6","Lillian Hunter","","9803","39.3489","City/Town"
"Pierce","CITY OF TACOMA Council at Large Pos. 6","Sarah Morken","","2516","10.0991","City/Town"
"Pierce","CITY TAC-4 Council Dist. 4","Kevin Grossman","","1240","34.4253","City/Town"
"Pierce","CITY TAC-4 Council Dist. 4","Shalisa (Shay) Hayes","","711","19.739","City/Town"
"Pierce","CITY TAC-4 Council Dist. 4","Catherine Ushka","","1651","45.8356","City/Town"
"Pierce","CITY TAC-5 Council Dist. 5","Justin Van Dyk","","401","11.9773","City/Town"
"Pierce","CITY TAC-5 Council Dist. 5","Joanne Babic","","189","5.6452","City/Town"
"Pierce","CITY TAC-5 Council Dist. 5","Janis Clark","","486","14.5161","City/Town"
"Pierce","CITY TAC-5 Council Dist. 5","Brian Arnold","","1052","31.4217","City/Town"
"Pierce","CITY TAC-5 Council Dist. 5","Chris Beale","","1220","36.4397","City/Town"
"Pierce","CITY OF UNIVERSITY PLACE Council Pos. 3","Ken Campbell","","1390","29.1527","City/Town"
"Pierce","CITY OF UNIVERSITY PLACE Council Pos. 3","Patti Dailey","","1105","23.1753","City/Town"
"Pierce","CITY OF UNIVERSITY PLACE Council Pos. 3","Steve Worthington","","2273","47.672","City/Town"
"Pierce","TOWN OF WILKESON Proposition No. 1 Emergency Medical Services Property Tax Levy","Yes","","63","84","City/Town"
"Pierce","TOWN OF WILKESON Proposition No. 1 Emergency Medical Services Property Tax Levy","No","","12","16","City/Town"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Director Pos. 1","Sheila Wynn","","1888","14.9261","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Director Pos. 1","Maddie Names","","6294","49.7589","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Director Pos. 1","Mike Leuzzi","","3353","26.508","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Director Pos. 1","Nathaniel Downes","","1114","8.807","School"
"Pierce","FIRE PROTECTION DISTRICT NO. 17 Commissioner Pos. 4","Alan (Skip) Simmons","","921","51.4238","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 17 Commissioner Pos. 4","Daniel Morris","","143","7.9844","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 17 Commissioner Pos. 4","Jody Westing","","727","40.5918","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 18 Proposition No. 1 Excess Property Tax Levy for Maintenance and Operation Expenses","Yes","","1377","58.4962","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 18 Proposition No. 1 Excess Property Tax Levy for Maintenance and Operation Expenses","No","","977","41.5038","Fire"
"Pierce","EAST PIERCE FIRE &amp; RESCUE Proposition No. 1 Levy Lid Lift - Property Tax Levy","Approved","","6905","53.6894","Fire"
"Pierce","EAST PIERCE FIRE &amp; RESCUE Proposition No. 1 Levy Lid Lift - Property Tax Levy","Rejected","","5956","46.3106","Fire"
"Pierce","EAST PIERCE FIRE &amp; RESCUE Proposition No. 2 Levy Lid Lift - EMS Levy","Approved","","7417","58.1817","Fire"
"Pierce","EAST PIERCE FIRE &amp; RESCUE Proposition No. 2 Levy Lid Lift - EMS Levy","Rejected","","5331","41.8183","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 27 Proposition No. 1 General Obligation Bonds for Capital Improvements - $1,000,000","Approved","","350","63.7523","Fire"
"Pierce","FIRE PROTECTION DISTRICT NO. 27 Proposition No. 1 General Obligation Bonds for Capital Improvements - $1,000,000","Rejected","","199","36.2477","Fire"
"Pierce","ANDERSON ISLAND PARK AND RECREATION DIST Proposition No. 1 Maintenance and Operations Property Tax Levy","Yes","","363","65.642","Park and Recreation"
"Pierce","ANDERSON ISLAND PARK AND RECREATION DIST Proposition No. 1 Maintenance and Operations Property Tax Levy","No","","190","34.358","Park and Recreation"
"Pierce","METROPOLITAN PARK DISTRICT OF TACOMA Commissioner Pos. 4","Cat Henderson","","2323","9.6772","Park and Recreation"
"Pierce","METROPOLITAN PARK DISTRICT OF TACOMA Commissioner Pos. 4","Stephanie Smith","","4949","20.6165","Park and Recreation"
"Pierce","METROPOLITAN PARK DISTRICT OF TACOMA Commissioner Pos. 4","Andrea Smith","","16733","69.7063","Park and Recreation"
"San Juan","San Juan Island School District #149 School Board Director 1","Neil Curtis","","211","13.0408","School"
"San Juan","San Juan Island School District #149 School Board Director 1","Heather Christensen","","311","19.2213","School"
"San Juan","San Juan Island School District #149 School Board Director 1","Ruth McKenna","","322","19.9011","School"
"San Juan","San Juan Island School District #149 School Board Director 1","Sarah Werling-Sandwith","","774","47.8368","School"
"San Juan","San Juan Island School District #149 School Board Director 2","J. Alphonsine Haslet-Phillips","","182","11.9501","School"
"San Juan","San Juan Island School District #149 School Board Director 2","Barbara Bevens","","809","53.1188","School"
"San Juan","San Juan Island School District #149 School Board Director 2","TJ Heller","","532","34.9311","School"
"Skagit","CITY OF MOUNT VERNON Council-At-Large","Richard Brocksmith","","1502","37.3446","City/Town"
"Skagit","CITY OF MOUNT VERNON Council-At-Large","Stacie Zinn Roberts","","1050","26.1064","City/Town"
"Skagit","CITY OF MOUNT VERNON Council-At-Large","Dale Ragan","","1470","36.549","City/Town"
"Skagit","CITY OF MOUNT VERNON Council Ward 1 Position 2 ","Iris Car&#237;as","","400","35.6506","City/Town"
"Skagit","CITY OF MOUNT VERNON Council Ward 1 Position 2 ","Ken Quam","","411","36.631","City/Town"
"Skagit","CITY OF MOUNT VERNON Council Ward 1 Position 2 ","Shelley Acero","","311","27.7184","City/Town"
"Skagit","CITY OF SEDRO-WOOLLEY Council-At-Large","Jared W. Couch","","429","32.4754","City/Town"
"Skagit","CITY OF SEDRO-WOOLLEY Council-At-Large","Mary SR Andersson","","428","32.3997","City/Town"
"Skagit","CITY OF SEDRO-WOOLLEY Council-At-Large","Pola Kelley","","464","35.1249","City/Town"
"Skagit","SEDRO-WOOLLEY WARD 3 Council Ward 3","Brenda Kinzer","","70","40.4624","City/Town"
"Skagit","SEDRO-WOOLLEY WARD 3 Council Ward 3","Tina Tate","","44","25.4335","City/Town"
"Skagit","SEDRO-WOOLLEY WARD 3 Council Ward 3","J. Dennis ONeil","","59","34.104","City/Town"
"Skagit","SEDRO-WOOLLEY SCHOOL DISTRICT NO. 101 Director District 4","Pamela Santangelo","","545","18.3563","School"
"Skagit","SEDRO-WOOLLEY SCHOOL DISTRICT NO. 101 Director District 4","Wendie M. Granberg","","958","32.2668","School"
"Skagit","SEDRO-WOOLLEY SCHOOL DISTRICT NO. 101 Director District 4","Eric A. Johnson","","1466","49.3769","School"
"Skagit","PORT OF ANACORTES Commissioner Position 1","Ken Goodwin","","938","58.7351","Port"
"Skagit","PORT OF ANACORTES Commissioner Position 1","Allen Workman","","376","23.5441","Port"
"Skagit","PORT OF ANACORTES Commissioner Position 1","Matthew Plier","","283","17.7207","Port"
"Skagit","SKAGIT TRANSIT Skagit Transit District Annexation of Precinct 144 ","Yes","","90","37.5","Transportation"
"Skagit","SKAGIT TRANSIT Skagit Transit District Annexation of Precinct 144 ","No","","150","62.5","Transportation"
"Skagit","HOSPITAL DISTRICT 2 Proposition No. 1 Skagit County Public Hospital District No. 2, Proposition No. 1, Levy for Healthcare Facility","Yes","","3498","51.7685","Public Hospital"
"Skagit","HOSPITAL DISTRICT 2 Proposition No. 1 Skagit County Public Hospital District No. 2, Proposition No. 1, Levy for Healthcare Facility","No","","3259","48.2315","Public Hospital"
"Skamania","SKAMANIA SCHOOL Proposition No. 1 EDUCATIONAL PROGRAMS &amp; OPERATIONS LEVY","Levy Yes","","142","57.7236","School"
"Skamania","SKAMANIA SCHOOL Proposition No. 1 EDUCATIONAL PROGRAMS &amp; OPERATIONS LEVY","Levy No","","104","42.2764","School"
"Skamania","STEVENSON CARSON SCHOOL Proposition No. 2 THREE-YEAR REPLACEMENT MAINTENANCE AND OPERATION LEVY","Levy.....Yes","","1105","53.5109","School"
"Skamania","STEVENSON CARSON SCHOOL Proposition No. 2 THREE-YEAR REPLACEMENT MAINTENANCE AND OPERATION LEVY","Levy.....No","","960","46.4891","School"
"Snohomish","County Council District 1 Council District 1","Nate Nehring","(Prefers Republican Party)","9396","39.7008","County"
"Snohomish","County Council District 1 Council District 1","Ray Miller","(Prefers Democratic Party)","8294","35.0446","County"
"Snohomish","County Council District 1 Council District 1","Robert J. Sutherland","(Prefers Republican Party)","2416","10.2083","County"
"Snohomish","County Council District 1 Council District 1","Chris Ihler","(Prefers Republican Party)","3561","15.0463","County"
"Snohomish","County Council District 4 Council District 4","Terry Ryan","(Prefers Democratic Party)","14016","68.5446","County"
"Snohomish","County Council District 4 Council District 4","Marcus Barton","(Prefers Republican Party)","6432","31.4554","County"
"Snohomish","County Council District 5 Council District 5","Sam Low","(Prefers Republican Party)","12960","55.6295","County"
"Snohomish","County Council District 5 Council District 5","Kristin Kelly","(Prefers Democratic Party)","7537","32.3518","County"
"Snohomish","County Council District 5 Council District 5","Tara Schumacher","(Prefers Democratic Party)","2800","12.0187","County"
"Snohomish","City of Everett Mayor","Cassie Franklin","","4233","31.7126","City/Town"
"Snohomish","City of Everett Mayor","Shean Nasin","","1284","9.6194","City/Town"
"Snohomish","City of Everett Mayor","Judy Tuohy","","3947","29.57","City/Town"
"Snohomish","City of Everett Mayor","Brian Sullivan","","3884","29.098","City/Town"
"Snohomish","City of Everett Council Position #1","Leland (Lee) Dart","","3335","25.8989","City/Town"
"Snohomish","City of Everett Council Position #1","Justin Murta","","2296","17.8302","City/Town"
"Snohomish","City of Everett Council Position #1","Paul Roberts","","7246","56.2709","City/Town"
"Snohomish","City of Everett Council Position #2","Alex Lark","","5272","41.1008","City/Town"
"Snohomish","City of Everett Council Position #2","Jeff Moore","","6394","49.848","City/Town"
"Snohomish","City of Everett Council Position #2","Jordan Marsh","","1161","9.0512","City/Town"
"Snohomish","City of Everett Council Position #3","Jonathan C. Peebles","","1882","14.7273","City/Town"
"Snohomish","City of Everett Council Position #3","Jennifer A. Hesse","","3127","24.4698","City/Town"
"Snohomish","City of Everett Council Position #3","Scott D. Murphy","","7770","60.8029","City/Town"
"Snohomish","City of Lynnwood Council Position #1","Ben Corey","","972","19.9589","City/Town"
"Snohomish","City of Lynnwood Council Position #1","James Robert Deal","","473","9.7125","City/Town"
"Snohomish","City of Lynnwood Council Position #1","Christine Frizzell","","2072","42.5462","City/Town"
"Snohomish","City of Lynnwood Council Position #1","Van AuBuchon","","1353","27.7823","City/Town"
"Snohomish","City of Marysville Council Position #2","Jason Call","","2671","28.7143","City/Town"
"Snohomish","City of Marysville Council Position #2","Donna M. Wright","","3192","34.3152","City/Town"
"Snohomish","City of Marysville Council Position #2","Mark James","","3439","36.9705","City/Town"
"Snohomish","City of Marysville Proposition Number 1 - Emergency Medical Services Property Tax Levy ","Yes","","5361","55.451","City/Town"
"Snohomish","City of Marysville Proposition Number 1 - Emergency Medical Services Property Tax Levy ","No","","4307","44.549","City/Town"
"Snohomish","City of Mukilteo Council Position #1","James Yoo","","1516","30.3504","City/Town"
"Snohomish","City of Mukilteo Council Position #1","Riaz Khan","","1252","25.0651","City/Town"
"Snohomish","City of Mukilteo Council Position #1","Anna Rohrbough","","2227","44.5846","City/Town"
"Snohomish","City of Mukilteo Council Position #2","Peter Zieve","","1348","26.8312","City/Town"
"Snohomish","City of Mukilteo Council Position #2","Bob Champion","","2729","54.3193","City/Town"
"Snohomish","City of Mukilteo Council Position #2","Christina (Tina) Over","","947","18.8495","City/Town"
"Snohomish","City of Mukilteo Council Position #3","Maxwell (Max) Chen","","390","7.8788","City/Town"
"Snohomish","City of Mukilteo Council Position #3","Tony Markey","","1875","37.8788","City/Town"
"Snohomish","City of Mukilteo Council Position #3","Sarah L. Kneller","","2016","40.7273","City/Town"
"Snohomish","City of Mukilteo Council Position #3","Troy Gray","","669","13.5152","City/Town"
"Snohomish","City of Snohomish Mayor","Elizabeth Larsen","","253","10.6616","City/Town"
"Snohomish","City of Snohomish Mayor","John T. Kartak","","1036","43.6578","City/Town"
"Snohomish","City of Snohomish Mayor","Karen W. Guzak","","781","32.9119","City/Town"
"Snohomish","City of Snohomish Mayor","Derrick Burke","","303","12.7686","City/Town"
"Snohomish","City of Snohomish Council-at-Large Position #6","Dale Preboski","","189","8.4715","City/Town"
"Snohomish","City of Snohomish Council-at-Large Position #6","Larry Countryman","","1427","63.9623","City/Town"
"Snohomish","City of Snohomish Council-at-Large Position #6","Eric Reyes","","615","27.5661","City/Town"
"Snohomish","City of Snohomish Council-at-Large Position #7","Lisa Caldwell","","639","28.4633","City/Town"
"Snohomish","City of Snohomish Council-at-Large Position #7","Steve Dana","","1028","45.7906","City/Town"
"Snohomish","City of Snohomish Council-at-Large Position #7","Meagan Gray","","578","25.7461","City/Town"
"Snohomish","City of Stanwood Council Position #7","Judy Williams","","442","42.2159","City/Town"
"Snohomish","City of Stanwood Council Position #7","Dorothy A. Gorsuch","","226","21.5855","City/Town"
"Snohomish","City of Stanwood Council Position #7","Mike Braley","","379","36.1987","City/Town"
"Snohomish","Edmonds School District 15 Director District #4","Deborah Kilgore","","9819","44.3456","School"
"Snohomish","Edmonds School District 15 Director District #4","Cindy Sackett","","6158","27.8114","School"
"Snohomish","Edmonds School District 15 Director District #4","Cathy Baylor","","6165","27.843","School"
"Snohomish","Marysville School District 25 Director District #4","Bruce Larson","","4216","42.3293","School"
"Snohomish","Marysville School District 25 Director District #4","Vanessa Edwards","","3661","36.757","School"
"Snohomish","Marysville School District 25 Director District #4","Clarence R. Shaw","","2083","20.9137","School"
"Snohomish","Sultan School District 311 Director District #5","Christopher Hamburg, Sr.","","306","17.4359","School"
"Snohomish","Sultan School District 311 Director District #5","Angie King","","495","28.2051","School"
"Snohomish","Sultan School District 311 Director District #5","Kate Roesler","","954","54.359","School"
"Snohomish","Fire District 1 Commissioner Position #3","David F. Chan","","6449","42.8022","Fire"
"Snohomish","Fire District 1 Commissioner Position #3","P. Bret Chiafalo","","2392","15.8758","Fire"
"Snohomish","Fire District 1 Commissioner Position #3","Brandy Donaghy","","1612","10.6989","Fire"
"Snohomish","Fire District 1 Commissioner Position #3","Michael Ellis","","2582","17.1368","Fire"
"Snohomish","Fire District 1 Commissioner Position #3","Brandon Richards","","2032","13.4864","Fire"
"Snohomish","Fire District 4 Commissioner Position #3","Trey Villanueva","","1130","22.2048","Fire"
"Snohomish","Fire District 4 Commissioner Position #3","Richard E. Flath","","1491","29.2985","Fire"
"Snohomish","Fire District 4 Commissioner Position #3","Steve Matuschak","","1106","21.7331","Fire"
"Snohomish","Fire District 4 Commissioner Position #3","Bill (G.W.) Betten","","1362","26.7636","Fire"
"Snohomish","Fire District 4 Proposition Number 1 - Levy Lid Lift ","Approved","","3031","51.9452","Fire"
"Snohomish","Fire District 4 Proposition Number 1 - Levy Lid Lift ","Rejected","","2804","48.0548","Fire"
"Snohomish","Fire District 5 Commissioner Position #3","Mark Fallgatter","","72","5.995","Fire"
"Snohomish","Fire District 5 Commissioner Position #3","Roger E. Knowlton","","588","48.9592","Fire"
"Snohomish","Fire District 5 Commissioner Position #3","Kelly Geiger","","541","45.0458","Fire"
"Snohomish","Fire District 7 Commissioner Position #3","Rick Edwards","","3197","28.4481","Fire"
"Snohomish","Fire District 7 Commissioner Position #3","Randy Fay","","6634","59.0319","Fire"
"Snohomish","Fire District 7 Commissioner Position #3","Nancy Travis","","1407","12.52","Fire"
"Snohomish","Fire District 7 Proposition Number 1 - Restoring Regular Property Tax Levy ","Levy Yes","","7389","60.4714","Fire"
"Snohomish","Fire District 7 Proposition Number 1 - Restoring Regular Property Tax Levy ","Levy No","","4830","39.5286","Fire"
"Snohomish","Fire District 15 Commissioner Position #3","Mark W. Hatch","","159","29.1743","Fire"
"Snohomish","Fire District 15 Commissioner Position #3","Buckley (Buck) Evans","","167","30.6422","Fire"
"Snohomish","Fire District 15 Commissioner Position #3","David W. Sherman","","219","40.1835","Fire"
"Snohomish","Fire District 21 Commissioner Position #1","Randy Dobbins","","305","22.3443","Fire"
"Snohomish","Fire District 21 Commissioner Position #1","Ken Johnson","","430","31.5018","Fire"
"Snohomish","Fire District 21 Commissioner Position #1","Eric Nordstrom","","630","46.1538","Fire"
"Snohomish","South Snohomish County Fire &amp; Rescue RFA Proposition Number 1 - Creation of South Snohomish County Fire &amp; Rescue Regional Fire Authority ","Yes","","11262","54.4005","Fire"
"Snohomish","South Snohomish County Fire &amp; Rescue RFA Proposition Number 1 - Creation of South Snohomish County Fire &amp; Rescue Regional Fire Authority ","No","","9440","45.5995","Fire"
"Snohomish","Alderwood Water and Wastewater District Commissioner Position #4","Charles Liu","","3909","15.8902","Water"
"Snohomish","Alderwood Water and Wastewater District Commissioner Position #4","Larry D. Jones","","17073","69.4024","Water"
"Snohomish","Alderwood Water and Wastewater District Commissioner Position #4","Jeremiah Styles","","3618","14.7073","Water"
"Snohomish","Lake Stevens Sewer District Commissioner Position #3","Dan Lorentzen","","1303","36.4578","Sewer"
