"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Chelan","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","359","2.8651","State Executive"
"Chelan","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","5","0.0399","State Executive"
"Chelan","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","4192","33.4557","State Executive"
"Chelan","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","47","0.3751","State Executive"
"Chelan","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","980","7.8212","State Executive"
"Chelan","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","50","0.399","State Executive"
"Chelan","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","64","0.5108","State Executive"
"Chelan","Washington State President Democratic Party","Write-in"," ","8","0.0638","State Executive"
"Chelan","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","11535","98.767","State Executive"
"Chelan","Washington State President Republican Party","Write-in"," ","144","1.233","State Executive"
"Clallam","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","31","0.1663","State Executive"
"Clallam","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","7255","38.9133","State Executive"
"Clallam","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","1910","10.2446","State Executive"
"Clallam","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","17","0.0912","State Executive"
"Clallam","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","921","4.9399","State Executive"
"Clallam","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","10","0.0536","State Executive"
"Clallam","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","220","1.18","State Executive"
"Clallam","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","632","3.3898","State Executive"
"Clallam","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","8","0.0429","State Executive"
"Clallam","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","5588","29.9721","State Executive"
"Clallam","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","65","0.3486","State Executive"
"Clallam","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","1789","9.5956","State Executive"
"Clallam","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","65","0.3486","State Executive"
"Clallam","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","114","0.6115","State Executive"
"Clallam","Washington State President Democratic Party","Write-in"," ","19","0.1019","State Executive"
"Clallam","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","12122","98.5849","State Executive"
"Clallam","Washington State President Republican Party","Write-in"," ","174","1.4151","State Executive"
"Clark","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","137","0.1589","State Executive"
"Clark","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","32525","37.732","State Executive"
"Clark","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","8296","9.6241","State Executive"
"Clark","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","66","0.0766","State Executive"
"Clark","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","4332","5.0255","State Executive"
"Clark","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","33","0.0383","State Executive"
"Clark","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","863","1.0012","State Executive"
"Clark","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","1801","2.0893","State Executive"
"Clark","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","36","0.0418","State Executive"
"Clark","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","30341","35.1984","State Executive"
"Clark","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","250","0.29","State Executive"
"Clark","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","6717","7.7923","State Executive"
"Clark","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","370","0.4292","State Executive"
"Clark","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","323","0.3747","State Executive"
"Clark","Washington State President Democratic Party","Write-in"," ","110","0.1276","State Executive"
"Clark","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","51576","98.4087","State Executive"
"Clark","Washington State President Republican Party","Write-in"," ","834","1.5913","State Executive"
"Columbia","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","2","0.3992","State Executive"
"Columbia","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","190","37.9242","State Executive"
"Columbia","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","69","13.7725","State Executive"
"Columbia","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","2","0.3992","State Executive"
"Columbia","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","26","5.1896","State Executive"
"Columbia","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","1","0.1996","State Executive"
"Columbia","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","8","1.5968","State Executive"
"Columbia","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","23","4.5908","State Executive"
"Columbia","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Columbia","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","135","26.9461","State Executive"
"Columbia","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","2","0.3992","State Executive"
"Columbia","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","34","6.7864","State Executive"
"Columbia","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","2","0.3992","State Executive"
"Columbia","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","4","0.7984","State Executive"
"Columbia","Washington State President Democratic Party","Write-in"," ","3","0.5988","State Executive"
"Columbia","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","996","98.7116","State Executive"
"Columbia","Washington State President Republican Party","Write-in"," ","13","1.2884","State Executive"
"Cowlitz","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","47","0.2899","State Executive"
"Cowlitz","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","6459","39.8409","State Executive"
"Cowlitz","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","2091","12.8979","State Executive"
"Cowlitz","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","11","0.0679","State Executive"
"Cowlitz","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","747","4.6077","State Executive"
"Cowlitz","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","10","0.0617","State Executive"
"Cowlitz","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","186","1.1473","State Executive"
"Cowlitz","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","339","2.091","State Executive"
"Cowlitz","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","15","0.0925","State Executive"
"Cowlitz","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","4924","30.3726","State Executive"
"Cowlitz","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","84","0.5181","State Executive"
"Cowlitz","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","1061","6.5445","State Executive"
"Cowlitz","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","93","0.5736","State Executive"
"Cowlitz","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","120","0.7402","State Executive"
"Cowlitz","Washington State President Democratic Party","Write-in"," ","25","0.1542","State Executive"
"Cowlitz","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","15410","99.0806","State Executive"
"Cowlitz","Washington State President Republican Party","Write-in"," ","143","0.9194","State Executive"
"Douglas","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","11","0.2343","State Executive"
"Douglas","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","1905","40.5837","State Executive"
"Douglas","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","485","10.3323","State Executive"
"Douglas","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","7","0.1491","State Executive"
"Douglas","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","233","4.9638","State Executive"
"Douglas","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","4","0.0852","State Executive"
"Douglas","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","49","1.0439","State Executive"
"Douglas","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","104","2.2156","State Executive"
"Douglas","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","1","0.0213","State Executive"
"Douglas","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","1546","32.9357","State Executive"
"Douglas","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","15","0.3196","State Executive"
"Douglas","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","288","6.1355","State Executive"
"Douglas","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","23","0.49","State Executive"
"Douglas","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","19","0.4048","State Executive"
"Douglas","Washington State President Democratic Party","Write-in"," ","4","0.0852","State Executive"
"Douglas","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","6394","99.3166","State Executive"
"Douglas","Washington State President Republican Party","Write-in"," ","44","0.6834","State Executive"
"Ferry","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Ferry","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","306","31.7427","State Executive"
"Ferry","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","124","12.8631","State Executive"
"Ferry","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Ferry","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","50","5.1867","State Executive"
"Ferry","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","1","0.1037","State Executive"
"Ferry","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","14","1.4523","State Executive"
"Ferry","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","31","3.2158","State Executive"
"Ferry","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","2","0.2075","State Executive"
"Ferry","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","347","35.9959","State Executive"
"Ferry","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Ferry","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","75","7.7801","State Executive"
"Ferry","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","3","0.3112","State Executive"
"Ferry","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","11","1.1411","State Executive"
"Ferry","Washington State President Democratic Party","Write-in"," ","0","0","State Executive"
"Ferry","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","1662","99.5806","State Executive"
"Ferry","Washington State President Republican Party","Write-in"," ","7","0.4194","State Executive"
"Franklin","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","27","0.3807","State Executive"
"Franklin","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","2477","34.9267","State Executive"
"Franklin","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","728","10.2651","State Executive"
"Franklin","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","9","0.1269","State Executive"
"Franklin","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","254","3.5815","State Executive"
"Franklin","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","11","0.1551","State Executive"
"Franklin","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","79","1.1139","State Executive"
"Franklin","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","144","2.0305","State Executive"
"Franklin","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","3","0.0423","State Executive"
"Franklin","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","2865","40.3976","State Executive"
"Franklin","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","21","0.2961","State Executive"
"Franklin","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","399","5.6261","State Executive"
"Franklin","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","39","0.5499","State Executive"
"Franklin","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","31","0.4371","State Executive"
"Franklin","Washington State President Democratic Party","Write-in"," ","5","0.0705","State Executive"
"Franklin","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","8242","99.0863","State Executive"
"Franklin","Washington State President Republican Party","Write-in"," ","76","0.9137","State Executive"
"Garfield","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","1","0.3759","State Executive"
"Garfield","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","107","40.2256","State Executive"
"Garfield","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","30","11.2782","State Executive"
"Garfield","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Garfield","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","20","7.5188","State Executive"
"Garfield","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Garfield","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","4","1.5038","State Executive"
"Garfield","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","13","4.8872","State Executive"
"Garfield","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Garfield","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","62","23.3083","State Executive"
"Garfield","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","2","0.7519","State Executive"
"Garfield","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","26","9.7744","State Executive"
"Garfield","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Garfield","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Garfield","Washington State President Democratic Party","Write-in"," ","1","0.3759","State Executive"
"Garfield","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","550","99.8185","State Executive"
"Garfield","Washington State President Republican Party","Write-in"," ","1","0.1815","State Executive"
"Grant","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","23","0.3369","State Executive"
"Grant","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","2276","33.3431","State Executive"
"Grant","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","951","13.932","State Executive"
"Grant","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","17","0.249","State Executive"
"Grant","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","381","5.5816","State Executive"
"Grant","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","4","0.0586","State Executive"
"Grant","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","91","1.3331","State Executive"
"Grant","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","213","3.1204","State Executive"
"Grant","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","2","0.0293","State Executive"
"Grant","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","2285","33.4749","State Executive"
"Grant","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","35","0.5127","State Executive"
"Grant","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","438","6.4166","State Executive"
"Grant","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","34","0.4981","State Executive"
"Grant","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","59","0.8643","State Executive"
"Grant","Washington State President Democratic Party","Write-in"," ","17","0.249","State Executive"
"Grant","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","12303","99.2017","State Executive"
"Grant","Washington State President Republican Party","Write-in"," ","99","0.7983","State Executive"
"Grays Harbor","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","24","0.2066","State Executive"
"Grays Harbor","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","4097","35.2703","State Executive"
"Grays Harbor","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","1495","12.8702","State Executive"
"Grays Harbor","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","13","0.1119","State Executive"
"Grays Harbor","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","632","5.4408","State Executive"
"Grays Harbor","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","9","0.0775","State Executive"
"Grays Harbor","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","111","0.9556","State Executive"
"Grays Harbor","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","305","2.6257","State Executive"
"Grays Harbor","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","5","0.043","State Executive"
"Grays Harbor","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","3865","33.2731","State Executive"
"Grays Harbor","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","59","0.5079","State Executive"
"Grays Harbor","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","853","7.3433","State Executive"
"Grays Harbor","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","53","0.4563","State Executive"
"Grays Harbor","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","74","0.6371","State Executive"
"Grays Harbor","Washington State President Democratic Party","Write-in"," ","21","0.1808","State Executive"
"Grays Harbor","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","8823","98.9126","State Executive"
"Grays Harbor","Washington State President Republican Party","Write-in"," ","97","1.0874","State Executive"
"Island","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","17","0.0814","State Executive"
"Island","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","8394","40.1992","State Executive"
"Island","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","1873","8.9699","State Executive"
"Island","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","13","0.0623","State Executive"
"Island","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","1082","5.1817","State Executive"
"Island","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","10","0.0479","State Executive"
"Island","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","233","1.1158","State Executive"
"Island","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","750","3.5918","State Executive"
"Island","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","8","0.0383","State Executive"
"Island","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","6246","29.9124","State Executive"
"Island","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","60","0.2873","State Executive"
"Island","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","1991","9.535","State Executive"
